Zeit (s) Messreihe #3;Spannung, Ch A (V) Messreihe #3;Spannung, Ch B (V) Messreihe #3
0,000;0,002;0,031
0,020;0,002;0,032
0,040;0,002;0,031
0,060;0,003;0,032
0,080;0,003;0,032
0,100;0,003;0,032
0,120;0,003;0,032
0,140;0,003;0,032
0,160;0,002;0,032
0,180;0,002;0,031
0,200;0,003;0,032
0,220;0,002;0,032
0,240;0,003;0,032
0,260;0,003;0,032
0,280;0,003;0,032
0,300;0,003;0,032
0,320;0,003;0,032
0,340;0,002;0,032
0,360;0,003;0,032
0,380;0,002;0,032
0,400;0,003;0,032
0,420;0,003;0,032
0,440;0,003;0,032
0,460;0,003;0,032
0,480;0,003;0,032
0,500;0,003;0,032
0,520;0,003;0,032
0,540;0,003;0,032
0,560;0,003;0,032
0,580;0,003;0,032
0,600;0,003;0,032
0,620;0,002;0,032
0,640;0,003;0,032
0,660;0,002;0,032
0,680;0,002;0,032
0,700;0,002;0,032
0,720;0,003;0,032
0,740;0,002;0,032
0,760;0,003;0,032
0,780;0,003;0,032
0,800;0,003;0,032
0,820;0,002;0,032
0,840;0,003;0,032
0,860;0,002;0,032
0,880;0,003;0,032
0,900;0,003;0,032
0,920;0,003;0,032
0,940;0,002;0,032
0,960;0,003;0,032
0,980;0,003;0,032
1,000;0,003;0,032
1,020;0,003;0,032
1,040;0,003;0,032
1,060;0,003;0,032
1,080;0,003;0,032
1,100;0,003;0,032
1,120;0,003;0,032
1,140;0,002;0,032
1,160;0,003;0,032
1,180;0,003;0,032
1,200;0,003;0,032
1,220;0,003;0,032
1,240;0,003;0,032
1,260;0,002;0,032
1,280;0,002;0,032
1,300;0,003;0,032
1,320;0,003;0,032
1,340;0,002;0,032
1,360;0,003;0,032
1,380;0,002;0,032
1,400;0,002;0,032
1,420;0,002;0,032
1,440;0,002;0,032
1,460;0,003;0,032
1,480;0,002;0,032
1,500;0,002;0,032
1,520;0,003;0,033
1,540;0,002;0,032
1,560;0,002;0,032
1,580;0,002;0,032
1,600;0,003;0,032
1,620;0,003;0,033
1,640;0,003;0,032
1,660;0,003;0,032
1,680;0,003;0,032
1,700;0,003;0,032
1,720;0,003;0,032
1,740;0,003;0,032
1,760;0,003;0,032
1,780;0,002;0,032
1,800;0,003;0,032
1,820;0,003;0,032
1,840;0,002;0,032
1,860;0,002;0,031
1,880;0,003;0,032
1,900;0,003;0,032
1,920;0,003;0,032
1,940;0,003;0,033
1,960;0,002;0,032
1,980;0,002;0,032
