Zeit (s) Messreihe #2;Spannung, Ch A (V) Messreihe #2;Spannung, Ch B (V) Messreihe #2
0,000;0,002;0,031
0,020;0,003;0,031
0,040;0,003;0,032
0,060;0,002;0,031
0,080;0,002;0,031
0,100;0,002;0,031
0,120;0,002;0,030
0,140;0,002;0,031
0,160;0,002;0,031
0,180;0,002;0,031
0,200;0,002;0,031
0,220;0,002;0,031
0,240;0,002;0,031
0,260;0,002;0,031
0,280;0,003;0,031
0,300;0,003;0,031
0,320;0,002;0,031
0,340;0,002;0,031
0,360;0,002;0,031
0,380;0,002;0,031
0,400;0,002;0,031
0,420;0,002;0,032
0,440;0,002;0,031
0,460;0,002;0,031
0,480;0,002;0,031
0,500;0,002;0,031
0,520;0,002;0,031
0,540;0,002;0,031
0,560;0,002;0,031
0,580;2,753;7,502
0,600;0,008;0,754
0,620;0,015;0,076
0,640;0,020;0,040
0,660;0,027;0,039
0,680;0,033;0,059
0,700;0,038;0,043
0,720;0,045;0,042
0,740;0,051;0,042
0,760;0,057;0,042
0,780;0,063;0,042
0,800;0,068;0,041
0,820;0,075;0,042
0,840;0,081;0,043
0,860;0,087;0,043
0,880;0,093;0,043
0,900;0,099;0,043
0,920;0,105;0,043
0,940;0,111;0,044
0,960;0,117;0,042
0,980;0,123;0,044
1,000;0,129;0,044
1,020;0,135;0,043
1,040;0,141;0,061
1,060;0,147;0,048
1,080;0,152;0,044
1,100;0,159;0,044
1,120;0,165;0,043
1,140;0,171;0,044
1,160;0,176;0,044
1,180;0,183;0,044
1,200;0,188;0,044
1,220;0,194;0,044
1,240;0,201;0,045
1,260;0,207;0,045
1,280;0,212;0,043
1,300;0,218;0,044
1,320;0,225;0,045
1,340;0,230;0,043
1,360;0,236;0,044
1,380;0,242;0,044
1,400;0,248;0,038
1,420;0,254;0,027
1,440;0,260;0,042
1,460;0,266;0,044
1,480;0,271;0,044
1,500;0,277;0,044
1,520;0,284;0,044
1,540;0,289;0,044
1,560;0,296;0,045
1,580;0,302;0,045
1,600;0,307;0,044
1,620;0,313;0,045
1,640;0,319;0,044
1,660;0,325;0,044
1,680;0,330;0,044
1,700;0,337;0,045
1,720;0,342;0,045
1,740;0,348;0,044
1,760;0,354;0,043
1,780;0,360;0,052
1,800;0,366;0,046
1,820;0,372;0,044
1,840;0,378;0,044
1,860;0,384;0,044
1,880;0,389;0,044
1,900;0,396;0,045
1,920;0,401;0,044
1,940;0,407;0,044
1,960;0,414;0,045
1,980;0,420;0,045
2,000;0,425;0,045
2,020;0,431;0,044
2,040;0,437;0,045
2,060;0,443;0,044
2,080;0,449;0,044
2,100;0,455;0,044
2,120;0,461;0,044
2,140;0,467;0,044
2,160;0,473;0,045
2,180;0,479;0,044
2,200;0,485;0,045
2,220;0,490;0,044
2,240;0,496;0,044
2,260;0,502;0,044
2,280;0,508;0,044
2,300;0,515;0,044
2,320;0,520;0,044
2,340;0,526;0,044
2,360;0,532;0,044
2,380;0,538;0,044
2,400;0,544;0,043
2,420;0,550;0,043
2,440;0,555;0,042
2,460;0,562;0,043
2,480;0,568;0,043
2,500;0,573;0,042
2,520;0,579;0,032
2,540;0,586;0,041
2,560;0,591;0,042
2,580;0,597;0,042
2,600;0,603;0,043
2,620;0,609;0,043
2,640;0,615;0,043
2,660;0,621;0,043
2,680;0,626;0,043
2,700;0,632;0,043
2,720;0,637;0,043
2,740;0,644;0,044
2,760;0,649;0,043
2,780;0,655;0,043
2,800;0,661;0,043
2,820;0,667;0,044
2,840;0,673;0,044
2,860;0,679;0,044
2,880;0,685;0,058
2,900;0,690;0,050
2,920;0,696;0,045
2,940;0,703;0,046
2,960;0,708;0,045
2,980;0,714;0,045
3,000;0,720;0,045
3,020;0,726;0,045
3,040;0,732;0,045
3,060;0,737;0,045
3,080;0,744;0,046
3,100;0,750;0,046
3,120;0,755;0,046
3,140;0,761;0,046
3,160;0,767;0,046
3,180;0,773;0,046
3,200;0,779;0,046
3,220;0,785;0,046
3,240;0,791;0,046
3,260;0,797;0,041
3,280;0,803;0,045
3,300;0,809;0,046
3,320;0,815;0,046
3,340;0,821;0,047
3,360;0,826;0,047
3,380;0,833;0,049
3,400;0,838;0,050
3,420;0,844;0,052
3,440;0,850;0,054
3,460;0,856;0,057
3,480;0,862;0,060
3,500;0,868;0,064
3,520;0,874;0,068
3,540;0,880;0,071
3,560;0,885;0,073
3,580;0,892;0,077
3,600;0,898;0,080
3,620;0,903;0,051
3,640;0,909;0,077
3,660;0,915;0,087
3,680;0,921;0,091
3,700;0,927;0,094
3,720;0,933;0,096
3,740;0,938;0,099
3,760;0,944;0,102
3,780;0,950;0,104
3,800;0,955;0,106
3,820;0,962;0,109
3,840;0,968;0,112
3,860;0,973;0,115
3,880;0,979;0,117
3,900;0,985;0,121
3,920;0,991;0,123
3,940;0,997;0,127
3,960;1,003;0,130
3,980;1,009;0,136
4,000;1,014;0,150
4,020;1,021;0,140
4,040;1,027;0,143
4,060;1,032;0,145
4,080;1,038;0,148
