Record Length,2.500000e+03,,  -0.000000980000,-102.00000,
Sample Interval,2.000000e-09,,  -0.000000978000,-100.00000,
Trigger Point,4.900000000000e+02,,  -0.000000976000, -98.00000,
,,,  -0.000000974000,-102.00000,
,,,  -0.000000972000, -98.00000,
,,,  -0.000000970000,-100.00000,
Source,CH2,,  -0.000000968000,-100.00000,
Vertical Units,V,,  -0.000000966000, -98.00000,
Vertical Scale,5.000000e+01,,  -0.000000964000,-100.00000,
Vertical Offset,4.800000e+01,,  -0.000000962000, -98.00000,
Horizontal Units,s,,  -0.000000960000,-102.00000,
Horizontal Scale,5.000000e-07,,  -0.000000958000,-102.00000,
Pt Fmt,Y,,  -0.000000956000,-102.00000,
Yzero,0.000000e+00,,  -0.000000954000,-100.00000,
Probe Atten,1.000000e+01,,  -0.000000952000,-100.00000,
Model Number,TDS1001B,,  -0.000000950000, -98.00000,
Serial Number,C040317,,  -0.000000948000, -98.00000,
Firmware Version,FV:v22.01,,  -0.000000946000, -98.00000,
,,,-00.000000944000,-102.00000,
,,,-00.000000942000,-100.00000,
,,,-00.000000940000,-100.00000,
,,,-00.000000938000, -98.00000,
,,,-00.000000936000,-100.00000,
,,,-00.000000934000,-102.00000,
,,,-00.000000932000, -98.00000,
,,,-00.000000930000,-100.00000,
,,,-00.000000928000,-102.00000,
,,,-00.000000926000,-102.00000,
,,,-00.000000924000, -98.00000,
,,,-00.000000922000,-100.00000,
,,,-00.000000920000,-100.00000,
,,,-00.000000918000,-100.00000,
,,,-00.000000916000, -98.00000,
,,,-00.000000914000,-100.00000,
,,,-00.000000912000, -98.00000,
,,,-00.000000910000,-100.00000,
,,,-00.000000908000,-100.00000,
,,,-00.000000906000, -98.00000,
,,,-00.000000904000, -98.00000,
,,,-00.000000902000,-100.00000,
,,,-00.000000900000, -98.00000,
,,,-00.000000898000,-100.00000,
,,,-00.000000896000,-100.00000,
,,,-00.000000894000, -98.00000,
,,,-00.000000892000,-102.00000,
,,,-00.000000890000,-100.00000,
,,,-00.000000888000, -98.00000,
,,,-00.000000886000, -98.00000,
,,,-00.000000884000, -98.00000,
,,,-00.000000882000, -98.00000,
,,,-00.000000880000,-102.00000,
,,,-00.000000878000,-100.00000,
,,,-00.000000876000,-102.00000,
,,,-00.000000874000,-100.00000,
,,,-00.000000872000, -98.00000,
,,,-00.000000870000, -98.00000,
,,,-00.000000868000,-102.00000,
,,,-00.000000866000, -96.00000,
,,,-00.000000864000, -98.00000,
,,,-00.000000862000,-100.00000,
,,,-00.000000860000,-102.00000,
,,,-00.000000858000,-100.00000,
,,,-00.000000856000,-100.00000,
,,,-00.000000854000,-100.00000,
,,,-00.000000852000,-102.00000,
,,,-00.000000850000, -98.00000,
,,,-00.000000848000, -98.00000,
,,,-00.000000846000, -98.00000,
,,,-00.000000844000,-102.00000,
,,,-00.000000842000,-100.00000,
,,,-00.000000840000, -96.00000,
,,,-00.000000838000,-100.00000,
,,,-00.000000836000,-100.00000,
,,,-00.000000834000, -98.00000,
,,,-00.000000832000, -98.00000,
,,,-00.000000830000,-102.00000,
,,,-00.000000828000,-100.00000,
,,,-00.000000826000,-102.00000,
,,,-00.000000824000, -98.00000,
,,,-00.000000822000, -98.00000,
,,,-00.000000820000,-100.00000,
,,,-00.000000818000, -98.00000,
,,,-00.000000816000, -98.00000,
