Zeit (s) Messreihe #12;Spannung, Ch A (V) Messreihe #12;Spannung, Ch B (V) Messreihe #12
0,000;6,660;-0,001
0,050;6,660;-0,002
0,100;6,660;-0,001
0,150;6,660;-0,002
0,200;6,660;-0,001
0,250;6,660;-0,002
0,300;6,660;-0,001
0,350;6,660;-0,002
0,400;6,660;-0,001
0,450;6,660;-0,002
0,500;6,660;-8,673E-4
0,550;6,660;-0,002
0,600;6,660;-0,001
0,650;6,658;-0,002
0,700;6,655;-8,429E-4
0,750;6,649;-0,002
0,800;6,637;-0,001
0,850;6,632;-0,002
0,900;6,631;-9,869E-4
0,950;6,629;-0,002
1,000;6,622;-0,001
1,050;6,602;-0,002
1,100;6,602;-0,001
1,150;6,584;-0,002
1,200;6,570;-0,001
1,250;6,565;-0,002
1,300;6,550;-0,001
1,350;6,548;-0,001
1,400;6,548;-9,027E-4
1,450;6,548;-0,002
1,500;6,548;-0,001
1,550;6,531;-0,002
1,600;6,524;-0,001
1,650;6,512;-0,002
1,700;6,512;-9,540E-4
1,750;6,512;-0,002
1,800;6,512;-0,001
1,850;6,506;-0,001
1,900;6,494;-0,001
1,950;6,494;-0,001
2,000;6,490;-8,319E-4
2,050;6,467;-0,002
2,100;6,466;-9,894E-4
2,150;6,444;-0,002
2,200;6,444;-0,001
2,250;6,444;-0,002
2,300;6,442;-0,002
2,350;6,422;-0,002
2,400;6,399;-0,001
2,450;6,397;-0,001
2,500;6,380;-0,001
2,550;6,379;-0,002
2,600;6,378;-0,001
2,650;6,377;-0,002
2,700;6,377;-0,001
2,750;6,377;-0,002
2,800;6,377;-0,001
2,850;6,377;-0,002
2,900;6,377;-0,001
2,950;6,377;-0,002
3,000;6,348;-0,001
3,050;6,341;-0,002
3,100;6,341;-0,001
3,150;6,340;-0,002
3,200;6,333;-0,001
3,250;6,319;-0,002
3,300;6,316;-0,001
3,350;6,302;-0,002
3,400;6,301;-0,001
3,450;6,300;-0,002
3,500;6,301;-0,001
3,550;6,291;-0,002
3,600;6,287;-0,001
3,650;6,277;-0,001
3,700;6,271;-0,001
3,750;6,264;-0,002
3,800;6,252;-0,001
3,850;6,243;-0,001
3,900;6,238;-0,001
3,950;6,232;-0,002
4,000;6,219;-0,001
4,050;6,201;-0,002
4,100;6,197;-0,002
4,150;6,195;-0,001
4,200;6,193;-0,002
4,250;6,193;-0,001
4,300;6,192;-0,002
4,350;6,193;-0,001
4,400;6,192;-0,002
4,450;6,192;-0,001
4,500;6,192;-0,001
4,550;6,192;-0,002
4,600;6,192;-0,001
4,650;6,192;-0,001
4,700;6,193;-0,001
4,750;6,184;-0,001
4,800;6,130;-0,002
4,850;6,095;-0,002
4,900;6,072;-0,001
4,950;6,059;-0,001
5,000;6,046;-0,002
5,050;6,028;-0,002
5,100;6,020;-0,002
5,150;5,998;-0,002
5,200;5,995;-0,002
5,250;5,982;-0,002
5,300;5,972;-0,002
5,350;5,960;-0,001
5,400;5,955;-0,002
5,450;5,946;-0,002
5,500;5,942;-0,002
5,550;5,928;-0,002
5,600;5,907;-0,002
5,650;5,904;-0,001
5,700;5,887;-0,002
5,750;5,874;-0,001
5,800;5,873;-0,001
5,850;5,869;-0,001
5,900;5,860;-0,002
5,950;5,851;-0,001
6,000;5,836;-0,002
6,050;5,831;-0,002
6,100;5,818;-0,002
6,150;5,814;-0,002
6,200;5,809;-0,002
6,250;5,806;-0,001
6,300;5,803;-0,002
6,350;5,785;-0,001
6,400;5,781;-0,002
6,450;5,763;-0,002
6,500;5,755;-0,002
6,550;5,750;-0,002
6,600;5,748;-0,002
6,650;5,748;-0,001
6,700;5,748;-0,002
6,750;5,748;-0,001
6,800;5,736;-0,002
6,850;5,726;-0,001
6,900;5,721;-0,002
6,950;5,700;-0,001
7,000;5,697;-0,002
7,050;5,689;-0,002
7,100;5,684;-0,002
7,150;5,675;-0,002
7,200;5,669;-0,002
7,250;5,664;-0,002
7,300;5,641;-0,002
7,350;5,631;-0,001
7,400;5,621;-0,002
7,450;5,621;-0,002
7,500;5,609;-0,002
7,550;5,603;-0,001
7,600;5,595;-0,002
7,650;5,585;-0,001
7,700;5,584;-0,002
7,750;5,555;-0,001
7,800;5,553;-0,002
7,850;5,547;-0,001
7,900;5,531;-0,002
7,950;5,526;-0,001
8,000;5,517;-0,002
8,050;5,517;-0,002
8,100;5,517;-0,002
8,150;5,517;-0,001
8,200;5,481;-0,002
8,250;5,451;-0,002
8,300;5,450;-0,002
8,350;5,450;-9,882E-4
8,400;5,450;-0,002
8,450;5,442;-0,001
8,500;5,432;-0,002
8,550;5,414;-0,001
8,600;5,387;-0,002
8,650;5,386;-0,001
8,700;5,344;-0,002
8,750;5,321;-0,001
8,800;5,320;-0,002
8,850;5,320;-0,001
8,900;5,320;-0,002
8,950;5,320;-0,001
9,000;5,319;-0,002
9,050;5,307;-0,001
9,100;5,306;-0,002
9,150;5,284;-0,001
9,200;5,275;-0,002
9,250;5,263;-0,001
9,300;5,249;-0,002
9,350;5,230;-0,001
9,400;5,230;-0,002
9,450;5,219;-0,001
9,500;5,211;-0,002
9,550;5,200;-0,001
9,600;5,181;-0,002
9,650;5,171;-0,001
9,700;5,152;-0,002
9,750;5,141;-0,001
9,800;5,125;-0,002
9,850;5,105;-0,001
9,900;5,098;-0,002
9,950;5,094;-0,001
10,000;5,094;-0,002
10,050;5,094;-9,906E-4
10,100;5,094;-0,002
10,150;5,094;-0,001
10,200;5,094;-0,002
10,250;5,094;-0,001
10,300;5,093;-0,003
10,350;5,094;-0,001
10,400;5,094;-0,002
10,450;5,094;-9,528E-4
10,500;5,094;-0,002
10,550;5,093;-0,001
10,600;5,092;-0,002
10,650;5,092;-0,001
10,700;5,092;-0,002
10,750;5,092;-0,001
10,800;5,091;-0,002
10,850;5,090;-0,001
10,900;5,079;-0,002
10,950;5,040;-0,001
11,000;5,035;-0,002
11,050;5,030;-0,001
11,100;5,021;-0,002
11,150;5,011;-9,772E-4
11,200;4,976;-0,002
11,250;4,950;-9,833E-4
11,300;4,936;-0,002
11,350;4,911;-0,001
11,400;4,871;-0,002
11,450;4,861;-0,001
11,500;4,840;-0,002
11,550;4,827;-0,001
11,600;4,825;-0,002
11,650;4,813;-0,001
11,700;4,806;-0,002
11,750;4,792;-0,001
11,800;4,791;-0,002
11,850;4,781;-0,001
11,900;4,773;-0,002
11,950;4,762;-9,711E-4
12,000;4,754;-0,003
12,050;4,747;-0,002
12,100;4,737;-0,002
12,150;4,735;-0,001
12,200;4,719;-0,002
12,250;4,718;-0,001
12,300;4,710;-0,002
12,350;4,710;-9,491E-4
12,400;4,710;-0,002
12,450;4,697;-0,002
12,500;4,695;-0,002
12,550;4,689;-0,001
12,600;4,687;-0,002
12,650;4,683;-0,001
12,700;4,679;-0,002
12,750;4,679;-9,650E-4
12,800;4,669;-0,002
12,850;4,666;-0,001
12,900;4,648;-0,002
12,950;4,625;-0,001
13,000;4,619;-0,003
13,050;4,598;-0,001
13,100;4,596;-0,002
13,150;4,585;-0,001
13,200;4,584;-0,002
13,250;4,585;-0,001
13,300;4,576;-0,002
13,350;4,528;-0,001
13,400;4,517;-0,003
13,450;4,514;-0,001
13,500;4,508;-0,002
13,550;4,508;-0,001
13,600;4,508;-0,002
13,650;4,507;-0,001
13,700;4,507;-0,002
13,750;4,507;-0,001
13,800;4,507;-0,002
13,850;4,506;-0,001
13,900;4,505;-0,002
13,950;4,505;-0,001
14,000;4,505;-0,002
14,050;4,504;-0,001
14,100;4,505;-0,002
14,150;4,504;-0,001
14,200;4,489;-0,002
14,250;4,465;-0,001
14,300;4,458;-0,002
14,350;4,438;-0,001
14,400;4,408;-0,002
14,450;4,406;-0,001
14,500;4,406;-0,002
14,550;4,393;-0,001
14,600;4,371;-0,002
14,650;4,343;-0,001
14,700;4,317;-0,002
14,750;4,311;-0,001
14,800;4,298;-0,002
14,850;4,295;-0,001
14,900;4,278;-0,002
14,950;4,275;-0,001
15,000;4,261;-0,002
15,050;4,257;-0,001
15,100;4,257;-0,002
15,150;4,249;-0,001
15,200;4,219;-0,002
15,250;4,217;-0,001
15,300;4,204;-0,003
15,350;4,203;-0,002
15,400;4,201;-0,003
15,450;4,196;-0,001
15,500;4,195;-0,002
15,550;4,193;-0,002
15,600;4,190;-0,002
15,650;4,190;-0,002
15,700;4,190;-0,002
15,750;4,190;-0,001
15,800;4,182;-0,002
15,850;4,171;-0,002
15,900;4,168;-0,002
15,950;4,165;-0,002
16,000;4,159;-0,002
16,050;4,147;-0,001
16,100;4,145;-0,002
16,150;4,132;-0,001
16,200;4,122;-0,002
16,250;4,122;-0,002
16,300;4,115;-0,002
16,350;4,114;-0,001
16,400;4,114;-0,002
16,450;4,114;-0,002
16,500;4,109;-0,002
16,550;4,101;-0,002
16,600;4,095;-0,002
16,650;4,079;-0,002
16,700;4,077;-0,002
16,750;4,068;-0,002
16,800;4,064;-0,002
16,850;4,064;-0,001
16,900;4,064;-0,002
16,950;4,059;-0,001
17,000;4,048;-0,002
17,050;4,047;-0,002
17,100;4,047;-0,002
17,150;4,044;-0,002
17,200;4,042;-0,002
17,250;4,042;-0,002
17,300;4,025;-0,002
17,350;4,020;-0,001
17,400;4,018;-0,002
17,450;4,015;-0,002
17,500;4,015;-0,002
17,550;4,015;-0,002
17,600;4,000;-0,002
17,650;3,997;-0,002
17,700;3,996;-0,002
17,750;3,983;-0,001
17,800;3,979;-0,002
17,850;3,979;-0,002
17,900;3,979;-0,002
17,950;3,978;-0,002
18,000;3,976;-0,002
18,050;3,959;-0,002
18,100;3,944;-0,002
18,150;3,943;-0,002
18,200;3,939;-0,002
18,250;3,939;-0,002
18,300;3,939;-0,002
18,350;3,939;-0,002
18,400;3,936;-0,002
18,450;3,934;-0,002
18,500;3,927;-0,002
18,550;3,913;-0,002
18,600;3,912;-0,002
18,650;3,911;-0,002
18,700;3,912;-0,002
18,750;3,905;-0,002
18,800;3,895;-0,002
18,850;3,884;-0,002
18,900;3,880;-0,002
18,950;3,879;-0,002
19,000;3,868;-0,002
19,050;3,867;-0,002
19,100;3,867;-0,002
19,150;3,867;-0,002
19,200;3,867;-0,002
19,250;3,867;-0,002
19,300;3,866;-0,002
19,350;3,866;-0,002
19,400;3,860;-0,002
19,450;3,853;-0,002
19,500;3,851;-0,002
19,550;3,840;-0,002
19,600;3,840;-0,002
19,650;3,840;-0,002
19,700;3,839;-0,002
19,750;3,839;-0,002
19,800;3,832;-0,002
19,850;3,831;-0,002
19,900;3,831;-0,002
19,950;3,830;-0,002
20,000;3,826;-0,001
20,050;3,821;-0,002
20,100;3,817;-0,002
20,150;3,815;-0,002
20,200;3,806;-0,002
20,250;3,805;-0,002
20,300;3,799;-0,002
20,350;3,790;-0,002
20,400;3,786;-0,001
20,450;3,773;-0,002
20,500;3,772;-0,002
20,550;3,769;-0,002
20,600;3,768;-0,001
20,650;3,768;-0,002
20,700;3,764;-0,002
20,750;3,761;-0,002
20,800;3,756;-0,001
