Zeit (s) Messreihe #11;Spannung, Ch A (V) Messreihe #11;Spannung, Ch B (V) Messreihe #11
0,000;6,623;0,006
0,050;6,622;0,006
0,100;6,622;0,006
0,150;6,622;0,006
0,200;6,621;0,006
0,250;6,623;0,006
0,300;6,622;0,006
0,350;6,622;0,006
0,400;6,623;0,006
0,450;6,622;0,006
0,500;6,623;0,006
0,550;6,623;0,006
0,600;6,622;0,006
0,650;6,622;0,006
0,700;6,621;0,006
0,750;6,623;0,006
0,800;6,624;0,006
0,850;6,622;0,006
0,900;6,623;0,006
0,950;6,621;0,006
1,000;6,621;0,006
1,050;6,620;0,006
1,100;6,620;0,006
1,150;6,620;0,006
1,200;6,620;0,006
1,250;6,620;0,006
1,300;6,620;0,006
1,350;6,620;0,006
1,400;6,620;0,006
1,450;6,620;0,006
1,500;6,620;0,006
1,550;6,620;0,006
1,600;6,620;0,006
1,650;6,622;0,006
1,700;6,624;0,006
1,750;6,623;0,006
1,800;6,623;0,006
1,850;6,623;0,006
1,900;6,623;0,006
1,950;6,623;0,006
2,000;6,621;0,006
2,050;6,620;0,006
2,100;6,620;0,006
2,150;6,620;0,006
2,200;6,620;0,006
2,250;6,620;0,006
2,300;6,620;0,006
2,350;6,620;0,006
2,400;6,620;0,006
2,450;6,620;0,006
2,500;6,620;0,006
2,550;6,620;0,006
2,600;6,620;0,006
2,650;6,620;0,006
2,700;6,620;0,006
2,750;6,620;0,006
2,800;6,620;0,006
2,850;6,620;0,006
2,900;6,620;0,006
2,950;6,620;0,006
3,000;6,621;0,006
3,050;6,621;0,006
3,100;6,621;0,006
3,150;6,620;0,006
3,200;6,621;0,006
3,250;6,621;0,006
3,300;6,621;0,006
3,350;6,621;0,006
3,400;6,622;0,006
3,450;6,621;0,006
3,500;6,623;0,006
3,550;6,622;0,006
3,600;6,621;0,006
3,650;6,621;0,006
3,700;6,621;0,006
3,750;6,621;0,006
3,800;6,621;0,006
3,850;6,621;0,006
3,900;6,621;0,006
3,950;6,621;0,006
4,000;6,621;0,006
4,050;6,621;0,006
4,100;6,621;0,006
4,150;6,621;0,006
4,200;6,621;0,006
4,250;6,621;0,006
4,300;6,621;0,006
4,350;6,621;0,006
4,400;6,621;0,006
4,450;6,620;0,006
4,500;6,621;0,006
4,550;6,621;0,006
4,600;6,621;0,006
4,650;6,621;0,006
4,700;6,621;0,005
4,750;6,621;0,006
4,800;6,621;0,006
4,850;6,621;0,006
4,900;6,621;0,006
4,950;6,620;0,006
5,000;6,620;0,005
5,050;6,620;0,006
5,100;6,620;0,006
5,150;6,620;0,006
5,200;6,620;0,006
5,250;6,620;0,006
5,300;6,620;0,006
5,350;6,620;0,006
5,400;6,620;0,006
5,450;6,620;0,006
5,500;6,620;0,006
5,550;6,620;0,007
5,600;6,621;0,006
5,650;6,623;0,006
5,700;6,623;0,006
5,750;6,614;0,006
5,800;6,574;0,005
5,850;6,574;0,006
5,900;6,560;0,006
5,950;6,556;0,006
6,000;6,555;0,006
6,050;6,537;0,007
6,100;6,525;0,006
6,150;6,519;0,006
6,200;6,511;0,006
6,250;6,501;0,006
6,300;6,498;0,006
6,350;6,498;0,007
6,400;6,475;0,006
6,450;6,458;0,007
6,500;6,446;0,005
6,550;6,430;0,006
6,600;6,428;0,006
6,650;6,413;0,006
6,700;6,412;0,006
6,750;6,393;0,006
6,800;6,389;0,005
6,850;6,373;0,006
6,900;6,367;0,006
6,950;6,361;0,006
7,000;6,346;0,006
7,050;6,343;0,006
7,100;6,327;0,005
7,150;6,327;0,006
7,200;6,309;0,006
7,250;6,304;0,006
7,300;6,295;0,006
7,350;6,287;0,006
7,400;6,282;0,005
7,450;6,269;0,006
7,500;6,254;0,005
7,550;6,243;0,006
7,600;6,231;0,006
7,650;6,228;0,007
7,700;6,228;0,006
7,750;6,228;0,006
7,800;6,222;0,005
7,850;6,219;0,006
7,900;6,212;0,006
7,950;6,205;0,006
8,000;6,199;0,005
8,050;6,186;0,006
8,100;6,183;0,006
8,150;6,165;0,006
8,200;6,156;0,006
8,250;6,143;0,006
8,300;6,133;0,005
8,350;6,129;0,006
8,400;6,112;0,005
8,450;6,111;0,006
8,500;6,103;0,006
8,550;6,102;0,006
8,600;6,087;0,006
8,650;6,084;0,006
8,700;6,076;0,005
8,750;6,060;0,006
8,800;6,052;0,005
8,850;6,040;0,006
8,900;6,038;0,005
8,950;6,033;0,006
9,000;6,017;0,005
9,050;6,015;0,006
9,100;5,999;0,005
9,150;5,993;0,006
9,200;5,985;0,005
9,250;5,972;0,006
9,300;5,971;0,005
9,350;5,963;0,006
9,400;5,961;0,005
9,450;5,952;0,006
9,500;5,948;0,005
9,550;5,938;0,006
9,600;5,931;0,005
9,650;5,927;0,007
9,700;5,907;0,005
9,750;5,901;0,006
9,800;5,886;0,005
9,850;5,871;0,006
9,900;5,868;0,005
9,950;5,858;0,007
10,000;5,854;0,005
10,050;5,846;0,006
10,100;5,844;0,005
10,150;5,829;0,006
10,200;5,827;0,005
10,250;5,815;0,006
10,300;5,808;0,005
10,350;5,807;0,006
10,400;5,786;0,005
10,450;5,782;0,006
10,500;5,774;0,005
10,550;5,760;0,006
10,600;5,754;0,005
10,650;5,743;0,006
10,700;5,728;0,005
10,750;5,715;0,006
10,800;5,713;0,005
10,850;5,703;0,006
10,900;5,699;0,005
10,950;5,692;0,006
11,000;5,692;0,005
11,050;5,687;0,006
11,100;5,668;0,005
11,150;5,666;0,006
11,200;5,651;0,005
11,250;5,646;0,006
11,300;5,629;0,005
11,350;5,624;0,006
11,400;5,615;0,005
11,450;5,606;0,006
11,500;5,593;0,005
11,550;5,584;0,006
11,600;5,573;0,005
11,650;5,559;0,006
11,700;5,555;0,005
11,750;5,542;0,006
11,800;5,539;0,005
11,850;5,535;0,006
11,900;5,534;0,005
11,950;5,523;0,006
12,000;5,517;0,005
12,050;5,509;0,006
12,100;5,507;0,005
12,150;5,508;0,006
12,200;5,507;0,005
12,250;5,508;0,006
12,300;5,508;0,005
12,350;5,508;0,006
12,400;5,508;0,005
12,450;5,508;0,006
12,500;5,508;0,005
12,550;5,508;0,006
12,600;5,508;0,005
12,650;5,508;0,006
12,700;5,508;0,005
12,750;5,508;0,006
12,800;5,508;0,005
12,850;5,508;0,006
