Zeit (s) Messreihe #4;Spannung, Ch A (V) Messreihe #4;Spannung, Ch B (V) Messreihe #4
0,000;0,465;0,003
0,050;0,464;0,001
0,100;0,465;0,003
0,150;0,465;0,002
0,200;0,465;0,003
0,250;0,465;0,002
0,300;0,464;0,003
0,350;0,464;0,002
0,400;0,464;0,003
0,450;0,464;0,001
0,500;0,464;0,003
0,550;0,465;0,002
0,600;0,461;0,003
0,650;0,459;0,002
0,700;0,459;0,003
0,750;0,457;0,002
0,800;0,449;0,003
0,850;0,442;0,001
0,900;0,437;0,003
0,950;0,436;0,001
1,000;0,433;0,002
1,050;0,431;0,001
1,100;0,426;0,002
1,150;0,426;0,001
1,200;0,425;0,002
1,250;0,424;0,001
1,300;0,423;0,002
1,350;0,422;0,002
1,400;0,422;0,002
1,450;0,420;0,001
1,500;0,419;0,002
1,550;0,417;0,001
1,600;0,415;0,002
1,650;0,414;9,735E-4
1,700;0,413;0,002
1,750;0,413;0,001
1,800;0,412;0,002
1,850;0,413;0,001
1,900;0,412;0,002
1,950;0,411;0,001
2,000;0,411;0,002
2,050;0,411;0,001
2,100;0,411;0,002
2,150;0,411;0,001
2,200;0,410;0,002
2,250;0,410;0,001
2,300;0,410;0,002
2,350;0,410;8,807E-4
2,400;0,410;0,002
2,450;0,410;0,001
2,500;0,409;0,002
2,550;0,406;0,001
2,600;0,404;0,002
2,650;0,402;0,001
2,700;0,401;0,002
2,750;0,399;0,001
2,800;0,399;0,002
2,850;0,399;0,001
2,900;0,399;0,002
2,950;0,399;0,001
3,000;0,399;0,002
3,050;0,399;0,001
3,100;0,398;0,002
3,150;0,396;0,001
3,200;0,395;0,002
3,250;0,394;0,001
3,300;0,394;0,002
3,350;0,392;9,735E-4
3,400;0,391;0,002
3,450;0,391;0,001
3,500;0,389;0,002
3,550;0,387;0,001
3,600;0,386;0,002
3,650;0,386;0,001
3,700;0,385;0,002
3,750;0,383;0,001
3,800;0,379;0,002
3,850;0,377;0,001
3,900;0,377;0,002
3,950;0,377;0,001
4,000;0,377;0,002
4,050;0,376;0,001
4,100;0,372;0,002
4,150;0,371;9,686E-4
4,200;0,370;0,002
4,250;0,370;0,001
4,300;0,370;0,002
4,350;0,370;0,001
4,400;0,369;0,002
4,450;0,368;0,001
4,500;0,366;0,001
4,550;0,364;0,001
4,600;0,364;0,001
4,650;0,363;0,001
4,700;0,363;0,001
4,750;0,361;0,001
4,800;0,359;0,001
4,850;0,357;8,698E-4
4,900;0,354;9,882E-4
4,950;0,352;9,442E-4
5,000;0,348;9,674E-4
5,050;0,343;9,515E-4
5,100;0,342;8,307E-4
5,150;0,340;6,671E-4
5,200;0,338;5,438E-4
5,250;0,337;4,852E-4
5,300;0,336;6,268E-4
5,350;0,334;7,257E-4
5,400;0,331;6,207E-4
5,450;0,328;2,899E-4
5,500;0,325;5,048E-4
5,550;0,320;1,166E-4
5,600;0,319;1,520E-4
5,650;0,318;3,094E-4
5,700;0,316;-5,554E-5
5,750;0,316;3,986E-4
5,800;0,315;-6,897E-5
5,850;0,314;1,569E-4
5,900;0,312;-2,875E-4
5,950;0,311;3,021E-4
6,000;0,308;-2,777E-4
6,050;0,304;5,188E-5
6,100;0,297;-5,267E-4
6,150;0,292;-2,631E-4
6,200;0,292;-4,901E-4
6,250;0,291;-3,400E-4
6,300;0,291;-5,756E-4
6,350;0,286;-7,245E-4
6,400;0,284;-0,001
6,450;0,277;-0,001
6,500;0,274;-0,002
6,550;0,274;-0,001
6,600;0,273;-0,002
6,650;0,272;-0,001
6,700;0,268;-0,002
6,750;0,266;-0,002
6,800;0,263;-0,002
6,850;0,259;-0,002
6,900;0,256;-0,003
6,950;0,254;-0,002
7,000;0,253;-0,003
7,050;0,252;-0,002
7,100;0,250;-0,003
7,150;0,246;-0,003
7,200;0,239;-0,004
7,250;0,236;-0,004
7,300;0,232;-0,005
7,350;0,230;-0,004
7,400;0,228;-0,005
7,450;0,228;-0,004
7,500;0,227;-0,005
7,550;0,225;-0,005
7,600;0,221;-0,006
7,650;0,219;-0,005
7,700;0,216;-0,006
7,750;0,215;-0,006
7,800;0,210;-0,007
7,850;0,207;-0,006
7,900;0,207;-0,007
7,950;0,208;-0,006
8,000;0,207;-0,007
8,050;0,205;-0,007
8,100;0,203;-0,008
8,150;0,200;-0,007
8,200;0,200;-0,008
8,250;0,195;-0,008
8,300;0,193;-0,008
8,350;0,192;-0,008
8,400;0,189;-0,010
8,450;0,188;-0,009
8,500;0,184;-0,010
8,550;0,182;-0,009
8,600;0,182;-0,010
8,650;0,181;-0,009
8,700;0,179;-0,011
8,750;0,174;-0,011
8,800;0,173;-0,012
8,850;0,171;-0,011
8,900;0,170;-0,012
8,950;0,168;-0,011
9,000;0,166;-0,012
9,050;0,163;-0,012
9,100;0,158;-0,014
9,150;0,157;-0,013
9,200;0,155;-0,014
9,250;0,154;-0,014
9,300;0,151;-0,015
9,350;0,147;-0,015
9,400;0,145;-0,016
9,450;0,143;-0,015
9,500;0,142;-0,017
9,550;0,141;-0,016
9,600;0,139;-0,017
9,650;0,132;-0,018
9,700;0,128;-0,019
9,750;0,127;-0,019
9,800;0,126;-0,020
9,850;0,124;-0,020
9,900;0,123;-0,021
9,950;0,120;-0,020
10,000;0,115;-0,022
10,050;0,115;-0,021
10,100;0,112;-0,023
10,150;0,111;-0,022
10,200;0,109;-0,024
10,250;0,108;-0,023
10,300;0,106;-0,025
10,350;0,104;-0,024
10,400;0,103;-0,025
10,450;0,101;-0,025
10,500;0,100;-0,026
10,550;0,092;-0,027
10,600;0,089;-0,029
10,650;0,074;-0,033
10,700;0,071;-0,036
10,750;0,069;-0,036
10,800;0,066;-0,038
10,850;0,064;-0,038
10,900;0,062;-0,040
10,950;0,061;-0,039
11,000;0,057;-0,042
11,050;0,051;-0,044
11,100;0,049;-0,047
11,150;0,043;-0,050
11,200;0,041;-0,052
11,250;0,039;-0,052
11,300;0,038;-0,054
11,350;0,036;-0,054
11,400;0,034;-0,057
11,450;0,032;-0,058
11,500;0,025;-0,067
11,550;0,024;-0,066
11,600;0,014;-0,081
11,650;0,012;-0,083
11,700;0,012;-0,084
11,750;0,011;-0,084
11,800;0,011;-0,085
11,850;0,011;-0,085
11,900;0,009;-0,089
11,950;0,005;-0,099
12,000;3,477E-4;-0,125
12,050;-8,691E-5;-0,135
12,100;6,809E-4;-0,133
12,150;3,184E-4;-0,133
12,200;5,430E-4;-0,133
12,250;5,186E-4;-0,132
12,300;4,941E-4;-0,133
12,350;5,088E-4;-0,132
12,400;7,017E-4;-0,133
12,450;7,334E-4;-0,132
12,500;7,029E-4;-0,133
12,550;5,356E-4;-0,132
12,600;7,957E-4;-0,133
12,650;3,342E-4;-0,132
12,700;6,089E-4;-0,133
12,750;2,500E-4;-0,132
12,800;7,139E-4;-0,133
12,850;6,785E-4;-0,132
12,900;5,759E-4;-0,133
12,950;9,238E-4;-0,132
13,000;7,896E-4;-0,133
13,050;5,320E-4;-0,132
13,100;5,137E-4;-0,133
13,150;7,712E-4;-0,132
13,200;7,114E-4;-0,133
13,250;5,271E-4;-0,132
13,300;6,687E-4;-0,133
13,350;2,549E-4;-0,133
13,400;1,206E-4;-0,134
13,450;4,624E-4;-0,132
13,500;4,673E-4;-0,133
13,550;5,308E-4;-0,132
13,600;5,894E-4;-0,133
13,650;5,076E-4;-0,132
13,700;4,734E-4;-0,133
13,750;5,051E-4;-0,132
13,800;4,551E-4;-0,133
13,850;5,686E-4;-0,132
13,900;3,220E-4;-0,133
13,950;4,783E-4;-0,132
14,000;5,759E-4;-0,133
14,050;4,832E-4;-0,132
14,100;8,030E-4;-0,133
14,150;4,771E-4;-0,132
14,200;6,602E-4;-0,133
14,250;5,479E-4;-0,132
14,300;6,138E-4;-0,133
14,350;4,136E-4;-0,132
14,400;5,637E-4;-0,133
14,450;6,333E-4;-0,132
14,500;6,516E-4;-0,133
14,550;6,772E-4;-0,132
14,600;7,200E-4;-0,133
14,650;5,710E-4;-0,132
14,700;5,466E-4;-0,133
14,750;5,845E-4;-0,132
14,800;4,587E-4;-0,133
14,850;5,405E-4;-0,132
14,900;4,734E-4;-0,133
14,950;7,200E-4;-0,132
15,000;3,953E-4;-0,133
15,050;7,004E-4;-0,132
15,100;6,992E-4;-0,133
15,150;2,207E-4;-0,133
15,200;4,258E-4;-0,133
15,250;3,440E-4;-0,133
15,300;5,405E-4;-0,133
15,350;5,271E-4;-0,132
15,400;4,478E-4;-0,133
15,450;3,940E-4;-0,132
15,500;5,808E-4;-0,133
15,550;6,968E-4;-0,132
15,600;3,818E-4;-0,133
15,650;5,027E-4;-0,132
15,700;5,173E-4;-0,133
15,750;7,126E-4;-0,132
15,800;5,271E-4;-0,133
15,850;4,404E-4;-0,132
15,900;6,016E-4;-0,133
15,950;3,977E-4;-0,133
16,000;4,734E-4;-0,133
16,050;6,919E-4;-0,132
16,100;2,805E-4;-0,133
16,150;3,904E-4;-0,133
16,200;7,712E-4;-0,133
16,250;3,550E-4;-0,133
16,300;6,309E-4;-0,133
16,350;5,137E-4;-0,133
16,400;5,686E-4;-0,133
16,450;6,858E-4;-0,132
16,500;3,562E-4;-0,133
16,550;5,649E-4;-0,132
16,600;4,893E-4;-0,133
16,650;3,062E-4;-0,133
16,700;3,879E-4;-0,133
16,750;6,150E-4;-0,132
16,800;6,211E-4;-0,133
16,850;7,017E-4;-0,132
16,900;2,732E-4;-0,133
16,950;5,381E-4;-0,132
17,000;5,930E-4;-0,133
17,050;7,920E-4;-0,132
17,100;6,028E-4;-0,133
17,150;7,932E-4;-0,132
17,200;7,944E-4;-0,133
17,250;5,930E-4;-0,132
17,300;2,097E-4;-0,133
17,350;4,270E-4;-0,132
17,400;7,285E-4;-0,133
17,450;4,063E-4;-0,133
17,500;7,297E-4;-0,133
17,550;4,917E-4;-0,132
17,600;6,882E-4;-0,133
17,650;7,676E-4;-0,132
17,700;-4,348E-4;-0,185
17,750;-9,060E-4;-0,428
17,800;-0,005;-0,697
17,850;-0,070;-0,849
17,900;-0,025;-0,823
17,950;-0,029;-0,827
18,000;-0,030;-0,828
18,050;-0,031;-0,828
18,100;-0,031;-0,829
18,150;-0,032;-0,829
18,200;-0,033;-0,830
18,250;-0,035;-0,832
18,300;-0,036;-0,832
18,350;-0,035;-0,832
18,400;-0,036;-0,832
18,450;-0,036;-0,832
18,500;-0,037;-0,833
18,550;-0,038;-0,834
18,600;-0,040;-0,835
18,650;-0,044;-0,837
18,700;-0,047;-0,840
18,750;-0,048;-0,840
18,800;-0,048;-0,840
18,850;-0,047;-0,840
18,900;-0,047;-0,840
18,950;-0,048;-0,840
19,000;-0,048;-0,840
19,050;-0,048;-0,840
19,100;-0,048;-0,840
19,150;-0,048;-0,840
19,200;-0,049;-0,841
19,250;-0,048;-0,840
19,300;-0,049;-0,840
19,350;-0,049;-0,840
19,400;-0,049;-0,841
19,450;-0,050;-0,841
19,500;-0,050;-0,841
19,550;-0,052;-0,843
19,600;-0,053;-0,843
19,650;-0,055;-0,844
19,700;-0,055;-0,844
19,750;-0,055;-0,844
19,800;-0,057;-0,845
19,850;-0,057;-0,845
19,900;-0,057;-0,845
19,950;-0,057;-0,845
20,000;-0,057;-0,845
20,050;-0,057;-0,845
20,100;-0,057;-0,845
20,150;-0,057;-0,845
20,200;-0,057;-0,845
20,250;-0,057;-0,845
20,300;-0,056;-0,844
20,350;-0,057;-0,845
20,400;-0,057;-0,845
20,450;-0,057;-0,845
20,500;-0,057;-0,845
20,550;-0,056;-0,845
20,600;-0,057;-0,845
20,650;-0,057;-0,845
20,700;-0,057;-0,845
20,750;-0,057;-0,845
20,800;-0,057;-0,844
20,850;-0,059;-0,846
20,900;-0,061;-0,847
20,950;-0,063;-0,848
21,000;-0,063;-0,848
21,050;-0,064;-0,848
21,100;-0,064;-0,848
21,150;-0,065;-0,849
21,200;-0,067;-0,849
21,250;-0,067;-0,850
21,300;-0,067;-0,849
21,350;-0,067;-0,850
21,400;-0,067;-0,850
21,450;-0,067;-0,850
21,500;-0,068;-0,850
21,550;-0,067;-0,850
