Zeit (s) Messreihe #14;Spannung, Ch A (V) Messreihe #14;Spannung, Ch B (V) Messreihe #14
0,000;0,999;0,283
0,050;0,999;0,284
0,100;1,000;0,283
0,150;1,000;0,284
0,200;1,000;0,283
0,250;1,000;0,284
0,300;0,999;0,282
0,350;0,999;0,284
0,400;0,999;0,283
0,450;1,000;0,284
0,500;1,000;0,283
0,550;1,000;0,284
0,600;1,000;0,283
0,650;1,000;0,284
0,700;1,000;0,283
0,750;1,000;0,284
0,800;1,000;0,283
0,850;1,000;0,284
0,900;1,000;0,283
0,950;0,999;0,284
1,000;1,000;0,283
1,050;0,999;0,284
1,100;1,000;0,283
1,150;0,999;0,284
1,200;0,999;0,283
1,250;0,998;0,284
1,300;0,998;0,283
1,350;0,997;0,284
1,400;0,997;0,283
1,450;0,997;0,284
1,500;0,996;0,283
1,550;0,996;0,284
1,600;0,996;0,283
1,650;0,995;0,284
1,700;0,994;0,282
1,750;0,994;0,284
1,800;0,993;0,282
1,850;0,992;0,284
1,900;0,991;0,283
1,950;0,989;0,284
2,000;0,988;0,282
2,050;0,987;0,284
2,100;0,985;0,282
2,150;0,984;0,283
2,200;0,983;0,282
2,250;0,982;0,283
2,300;0,981;0,282
2,350;0,981;0,283
2,400;0,981;0,282
2,450;0,980;0,283
2,500;0,980;0,282
2,550;0,981;0,283
2,600;0,980;0,282
2,650;0,981;0,283
2,700;0,980;0,282
2,750;0,981;0,283
2,800;0,980;0,282
2,850;0,980;0,283
2,900;0,980;0,282
2,950;0,980;0,283
3,000;0,979;0,282
3,050;0,978;0,283
3,100;0,978;0,282
3,150;0,978;0,283
3,200;0,977;0,282
3,250;0,977;0,283
3,300;0,976;0,282
3,350;0,975;0,283
3,400;0,975;0,282
3,450;0,974;0,283
3,500;0,973;0,282
3,550;0,973;0,283
3,600;0,972;0,282
3,650;0,972;0,283
3,700;0,971;0,281
3,750;0,970;0,282
3,800;0,971;0,282
3,850;0,970;0,282
3,900;0,970;0,282
3,950;0,970;0,283
4,000;0,969;0,281
4,050;0,969;0,283
4,100;0,968;0,281
4,150;0,968;0,282
4,200;0,968;0,281
4,250;0,968;0,283
4,300;0,967;0,281
4,350;0,967;0,282
4,400;0,967;0,281
4,450;0,966;0,282
4,500;0,966;0,281
4,550;0,966;0,282
4,600;0,966;0,281
4,650;0,965;0,282
4,700;0,965;0,281
4,750;0,964;0,282
4,800;0,964;0,281
4,850;0,964;0,283
4,900;0,964;0,281
4,950;0,964;0,282
5,000;0,963;0,281
5,050;0,963;0,282
5,100;0,962;0,281
5,150;0,962;0,282
5,200;0,961;0,281
5,250;0,961;0,282
5,300;0,961;0,281
5,350;0,960;0,282
5,400;0,960;0,281
5,450;0,960;0,282
5,500;0,960;0,281
5,550;0,960;0,282
5,600;0,960;0,281
5,650;0,960;0,282
5,700;0,960;0,281
5,750;0,960;0,282
5,800;0,960;0,281
5,850;0,960;0,282
5,900;0,959;0,281
5,950;0,958;0,282
6,000;0,958;0,281
6,050;0,958;0,282
6,100;0,957;0,281
6,150;0,956;0,282
6,200;0,956;0,281
6,250;0,955;0,282
6,300;0,954;0,281
6,350;0,954;0,282
6,400;0,953;0,281
6,450;0,952;0,282
6,500;0,952;0,281
6,550;0,951;0,282
6,600;0,950;0,281
6,650;0,949;0,282
6,700;0,949;0,281
6,750;0,948;0,282
6,800;0,947;0,281
6,850;0,947;0,281
6,900;0,947;0,281
6,950;0,947;0,282
7,000;0,947;0,281
7,050;0,947;0,282
7,100;0,947;0,281
7,150;0,947;0,282
7,200;0,947;0,281
7,250;0,947;0,282
7,300;0,947;0,281
7,350;0,947;0,281
7,400;0,947;0,281
7,450;0,947;0,282
7,500;0,947;0,281
7,550;0,947;0,282
7,600;0,947;0,281
7,650;0,947;0,282
7,700;0,947;0,280
7,750;0,947;0,282
7,800;0,947;0,281
7,850;0,947;0,282
7,900;0,947;0,281
7,950;0,947;0,281
8,000;0,947;0,281
8,050;0,947;0,282
8,100;0,947;0,281
8,150;0,947;0,281
8,200;0,947;0,281
8,250;0,947;0,281
8,300;0,947;0,281
8,350;0,947;0,281
8,400;0,947;0,281
8,450;0,947;0,282
8,500;0,947;0,281
8,550;0,947;0,281
8,600;0,947;0,281
8,650;0,947;0,281
8,700;0,947;0,281
8,750;0,947;0,281
8,800;0,947;0,281
8,850;0,947;0,281
8,900;0,947;0,281
8,950;0,947;0,281
9,000;0,947;0,281
9,050;0,947;0,282
9,100;0,947;0,281
9,150;0,947;0,281
9,200;0,947;0,281
9,250;0,947;0,282
9,300;0,947;0,280
9,350;0,947;0,282
9,400;0,947;0,281
9,450;0,947;0,281
9,500;0,947;0,281
9,550;0,947;0,281
9,600;0,947;0,281
9,650;0,947;0,281
9,700;0,947;0,281
9,750;0,947;0,281
9,800;0,946;0,281
9,850;0,940;0,281
9,900;0,935;0,280
9,950;0,934;0,281
10,000;0,934;0,280
10,050;0,932;0,281
10,100;0,931;0,280
10,150;0,923;0,280
10,200;0,923;0,280
10,250;0,920;0,280
10,300;0,918;0,280
10,350;0,917;0,280
10,400;0,914;0,280
10,450;0,911;0,280
10,500;0,910;0,279
10,550;0,906;0,280
10,600;0,903;0,279
10,650;0,902;0,280
10,700;0,902;0,279
10,750;0,902;0,279
10,800;0,899;0,279
10,850;0,895;0,279
10,900;0,892;0,278
10,950;0,889;0,279
11,000;0,888;0,278
11,050;0,888;0,279
11,100;0,888;0,278
11,150;0,886;0,278
11,200;0,884;0,278
11,250;0,876;0,278
11,300;0,871;0,277
11,350;0,868;0,278
11,400;0,860;0,277
11,450;0,859;0,278
11,500;0,854;0,277
11,550;0,854;0,277
11,600;0,850;0,277
11,650;0,849;0,277
11,700;0,845;0,277
11,750;0,843;0,277
11,800;0,842;0,276
11,850;0,839;0,277
11,900;0,837;0,276
11,950;0,833;0,276
12,000;0,832;0,276
12,050;0,830;0,276
12,100;0,829;0,276
12,150;0,829;0,276
12,200;0,828;0,275
12,250;0,824;0,276
12,300;0,821;0,275
12,350;0,816;0,276
12,400;0,810;0,275
12,450;0,807;0,275
12,500;0,803;0,274
12,550;0,803;0,275
12,600;0,801;0,274
12,650;0,798;0,275
12,700;0,794;0,274
12,750;0,791;0,274
12,800;0,787;0,274
12,850;0,784;0,274
12,900;0,783;0,273
12,950;0,779;0,274
13,000;0,778;0,273
13,050;0,775;0,274
13,100;0,775;0,273
13,150;0,770;0,273
13,200;0,768;0,273
13,250;0,766;0,273
13,300;0,764;0,273
13,350;0,760;0,273
13,400;0,754;0,272
13,450;0,753;0,272
13,500;0,752;0,272
13,550;0,750;0,272
13,600;0,747;0,272
13,650;0,743;0,272
13,700;0,741;0,271
13,750;0,741;0,272
13,800;0,736;0,271
13,850;0,731;0,271
13,900;0,725;0,270
13,950;0,721;0,271
14,000;0,718;0,270
14,050;0,716;0,270
14,100;0,716;0,270
14,150;0,715;0,271
14,200;0,712;0,270
14,250;0,705;0,270
14,300;0,701;0,269
14,350;0,698;0,270
14,400;0,695;0,269
14,450;0,694;0,269
14,500;0,694;0,269
14,550;0,692;0,269
14,600;0,689;0,269
14,650;0,684;0,269
14,700;0,679;0,268
14,750;0,676;0,268
14,800;0,675;0,268
14,850;0,672;0,268
14,900;0,671;0,268
14,950;0,668;0,268
15,000;0,665;0,268
15,050;0,662;0,267
15,100;0,660;0,267
15,150;0,659;0,267
15,200;0,656;0,267
15,250;0,655;0,267
15,300;0,655;0,267
15,350;0,652;0,267
15,400;0,650;0,267
15,450;0,648;0,267
15,500;0,644;0,266
15,550;0,640;0,266
15,600;0,637;0,266
15,650;0,637;0,266
15,700;0,635;0,266
15,750;0,633;0,266
15,800;0,632;0,266
15,850;0,629;0,266
15,900;0,628;0,265
15,950;0,626;0,265
16,000;0,626;0,265
16,050;0,624;0,265
16,100;0,621;0,265
16,150;0,621;0,265
16,200;0,620;0,265
16,250;0,618;0,265
16,300;0,614;0,265
16,350;0,613;0,265
16,400;0,611;0,265
16,450;0,611;0,264
16,500;0,609;0,264
16,550;0,607;0,264
16,600;0,605;0,264
16,650;0,604;0,264
16,700;0,603;0,264
16,750;0,602;0,264
16,800;0,601;0,264
16,850;0,598;0,264
16,900;0,598;0,264
16,950;0,598;0,264
17,000;0,598;0,264
17,050;0,596;0,264
17,100;0,595;0,264
17,150;0,594;0,263
17,200;0,591;0,263
17,250;0,590;0,263
17,300;0,589;0,263
17,350;0,589;0,263
17,400;0,588;0,263
17,450;0,587;0,263
17,500;0,586;0,263
17,550;0,584;0,263
17,600;0,582;0,263
17,650;0,581;0,263
17,700;0,580;0,263
17,750;0,578;0,263
17,800;0,577;0,262
17,850;0,576;0,262
17,900;0,576;0,263
17,950;0,572;0,262
18,000;0,571;0,262
18,050;0,570;0,262
18,100;0,569;0,262
18,150;0,568;0,262
18,200;0,565;0,262
18,250;0,564;0,262
18,300;0,563;0,262
18,350;0,561;0,261
18,400;0,558;0,262
18,450;0,556;0,261
18,500;0,555;0,261
18,550;0,552;0,261
18,600;0,551;0,261
18,650;0,550;0,261
18,700;0,548;0,261
18,750;0,546;0,260
18,800;0,544;0,261
18,850;0,543;0,260
18,900;0,541;0,260
18,950;0,539;0,260
19,000;0,538;0,260
19,050;0,536;0,260
19,100;0,536;0,260
19,150;0,534;0,260
19,200;0,533;0,260
19,250;0,530;0,260
19,300;0,529;0,260
19,350;0,527;0,259
19,400;0,527;0,259
19,450;0,524;0,259
19,500;0,523;0,259
19,550;0,522;0,259
19,600;0,520;0,259
19,650;0,518;0,259
19,700;0,517;0,259
19,750;0,515;0,259
19,800;0,513;0,259
19,850;0,509;0,258
19,900;0,506;0,258
19,950;0,505;0,258
20,000;0,503;0,258
20,050;0,499;0,258
20,100;0,497;0,258
20,150;0,492;0,257
20,200;0,490;0,257
20,250;0,489;0,257
20,300;0,486;0,257
20,350;0,484;0,257
20,400;0,481;0,256
20,450;0,477;0,256
20,500;0,475;0,256
20,550;0,472;0,256
20,600;0,469;0,256
20,650;0,465;0,255
20,700;0,463;0,255
20,750;0,460;0,255
20,800;0,458;0,255
20,850;0,456;0,255
20,900;0,453;0,254
20,950;0,452;0,254
21,000;0,448;0,254
21,050;0,445;0,253
21,100;0,444;0,254
21,150;0,443;0,253
21,200;0,443;0,254
21,250;0,443;0,253
21,300;0,443;0,254
21,350;0,443;0,254
21,400;0,442;0,253
21,450;0,443;0,253
21,500;0,443;0,254
21,550;0,442;0,253
21,600;0,442;0,253
21,650;0,443;0,253
21,700;0,443;0,254
21,750;0,443;0,254
21,800;0,443;0,254
21,850;0,443;0,253
21,900;0,443;0,253
21,950;0,443;0,253
22,000;0,443;0,253
22,050;0,443;0,253
22,100;0,443;0,253
22,150;0,443;0,253
22,200;0,443;0,254
22,250;0,443;0,253
22,300;0,443;0,254
22,350;0,442;0,253
22,400;0,437;0,253
22,450;0,432;0,253
22,500;0,422;0,252
22,550;0,417;0,251
22,600;0,416;0,251
22,650;0,415;0,251
22,700;0,413;0,251
22,750;0,411;0,251
22,800;0,409;0,251
22,850;0,403;0,250
22,900;0,396;0,250
22,950;0,394;0,249
23,000;0,387;0,249
23,050;0,386;0,249
23,100;0,385;0,249
23,150;0,383;0,248
23,200;0,382;0,248
23,250;0,379;0,248
23,300;0,379;0,248
23,350;0,377;0,248
23,400;0,376;0,248
23,450;0,375;0,248
23,500;0,374;0,248
23,550;0,373;0,248
23,600;0,373;0,248
23,650;0,372;0,247
23,700;0,370;0,247
23,750;0,364;0,247
23,800;0,362;0,247
23,850;0,361;0,246
23,900;0,361;0,247
23,950;0,361;0,246
24,000;0,361;0,246
24,050;0,360;0,246
24,100;0,359;0,247
24,150;0,355;0,246
24,200;0,351;0,246
24,250;0,350;0,245
24,300;0,349;0,246
24,350;0,349;0,245
24,400;0,348;0,245
24,450;0,346;0,245
24,500;0,344;0,245
24,550;0,341;0,244
24,600;0,340;0,245
24,650;0,339;0,244
24,700;0,339;0,245
24,750;0,336;0,244
24,800;0,333;0,244
24,850;0,333;0,243
24,900;0,331;0,244
24,950;0,331;0,243
25,000;0,327;0,243
25,050;0,327;0,243
25,100;0,326;0,243
25,150;0,325;0,243
25,200;0,324;0,243
25,250;0,322;0,242
25,300;0,322;0,243
25,350;0,322;0,243
25,400;0,322;0,243
25,450;0,319;0,242
25,500;0,318;0,242
25,550;0,318;0,242
25,600;0,318;0,242
25,650;0,317;0,242
25,700;0,316;0,242
25,750;0,310;0,241
25,800;0,303;0,241
25,850;0,303;0,240
25,900;0,301;0,241
25,950;0,300;0,240
