Record Length,2.500000e+03,,   0.056180000000,  -1.84000,
Sample Interval,1.000000e-05,,   0.056190000000,  -1.76000,
Trigger Point,-5.618000000000e+03,,   0.056200000000,  -1.68000,
,,,   0.056210000000,  -1.52000,
,,,   0.056220000000,  -1.36000,
,,,   0.056230000000,  -1.20000,
Source,CH2,,   0.056240000000,  -1.04000,
Vertical Units,V,,   0.056250000000,  -0.80000,
Vertical Scale,2.000000e+00,,   0.056260000000,  -0.64000,
Vertical Offset,-4.080000e+00,,   0.056270000000,  -0.40000,
Horizontal Units,s,,   0.056280000000,  -0.24000,
Horizontal Scale,2.500000e-03,,   0.056290000000,   0.08000,
Pt Fmt,Y,,   0.056300000000,   0.24000,
Yzero,0.000000e+00,,   0.056310000000,   0.48000,
Probe Atten,1.000000e+00,,   0.056320000000,   0.64000,
Model Number,TDS1001B,,   0.056330000000,   0.80000,
Serial Number,C040194,,   0.056340000000,   1.04000,
Firmware Version,FV:v22.01,,   0.056350000000,   1.20000,
,,,0.056360000000,   1.36000,
,,,0.056370000000,   1.52000,
,,,0.056380000000,   1.60000,
,,,0.056390000000,   1.68000,
,,,0.056400000000,   1.84000,
,,,0.056410000000,   1.84000,
,,,0.056420000000,   2.00000,
,,,0.056430000000,   2.00000,
,,,0.056440000000,   2.00000,
,,,0.056450000000,   2.00000,
,,,0.056460000000,   2.00000,
,,,0.056470000000,   2.00000,
,,,0.056480000000,   1.92000,
,,,0.056490000000,   1.76000,
,,,0.056500000000,   1.68000,
,,,0.056510000000,   1.60000,
,,,0.056520000000,   1.36000,
,,,0.056530000000,   1.28000,
,,,0.056540000000,   1.04000,
,,,0.056550000000,   0.80000,
,,,0.056560000000,   0.64000,
,,,0.056570000000,   0.48000,
,,,0.056580000000,   0.32000,
,,,0.056590000000,   0.08000,
,,,0.056600000000,  -0.24000,
,,,0.056610000000,  -0.40000,
,,,0.056620000000,  -0.64000,
,,,0.056630000000,  -0.80000,
,,,0.056640000000,  -0.96000,
,,,0.056650000000,  -1.20000,
,,,0.056660000000,  -1.36000,
,,,0.056670000000,  -1.44000,
,,,0.056680000000,  -1.60000,
,,,0.056690000000,  -1.68000,
,,,0.056700000000,  -1.76000,
,,,0.056710000000,  -1.84000,
,,,0.056720000000,  -1.92000,
,,,0.056730000000,  -2.00000,
,,,0.056740000000,  -2.00000,
,,,0.056750000000,  -2.00000,
,,,0.056760000000,  -2.00000,
,,,0.056770000000,  -1.92000,
,,,0.056780000000,  -1.92000,
,,,0.056790000000,  -1.76000,
,,,0.056800000000,  -1.68000,
,,,0.056810000000,  -1.60000,
,,,0.056820000000,  -1.44000,
,,,0.056830000000,  -1.28000,
,,,0.056840000000,  -1.12000,
,,,0.056850000000,  -0.88000,
,,,0.056860000000,  -0.72000,
,,,0.056870000000,  -0.48000,
,,,0.056880000000,  -0.32000,
,,,0.056890000000,  -0.08000,
,,,0.056900000000,   0.16000,
,,,0.056910000000,   0.32000,
,,,0.056920000000,   0.64000,
,,,0.056930000000,   0.72000,
,,,0.056940000000,   0.96000,
,,,0.056950000000,   1.12000,
,,,0.056960000000,   1.28000,
,,,0.056970000000,   1.44000,
,,,0.056980000000,   1.52000,
,,,0.056990000000,   1.68000,
,,,0.057000000000,   1.76000,
,,,0.057010000000,   1.92000,
,,,0.057020000000,   1.92000,
,,,0.057030000000,   1.92000,
